YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,4,16,878,190,490,0,174,680,100,0,50,0,-1826,0,0,1770,0,104,0,0,2610,0
2024,4,4,17,878,194,490,0,176,858,112,0,46,0,-1868,0,0,1758,0,106,0,0,2750,0
2024,4,4,18,878,216,502,0,172,988,130,0,46,0,-1856,0,0,1676,0,110,0,0,2862,0
2024,4,4,19,878,208,488,0,176,1022,128,0,48,0,-1904,0,0,1674,0,128,0,0,2846,0
2024,4,4,20,878,204,498,0,176,1172,116,0,38,0,-1814,0,0,1458,0,126,0,0,2852,0
2024,4,4,21,878,206,498,0,176,1356,96,0,34,0,-1846,0,0,1332,0,150,0,0,2880,0
2024,4,4,22,878,262,486,0,174,1342,100,0,32,0,-1850,0,0,1352,0,158,0,0,2934,0
2024,4,4,23,878,236,466,0,174,1630,100,0,30,0,-1910,0,0,1168,0,160,0,0,2932,0
2024,4,4,24,878,176,472,0,176,1776,94,0,14,0,-1946,0,0,1166,0,152,0,0,2958,0
2024,4,4,25,878,180,464,0,176,1812,86,-306,0,0,-1880,0,0,1250,0,154,0,0,2814,0
2024,4,4,26,878,170,476,0,178,1786,76,-306,0,0,-1884,0,0,1346,0,162,0,0,2882,0
2024,4,4,27,878,198,486,0,176,1672,70,-286,0,0,-1862,0,0,1500,0,164,0,0,2996,0
2024,4,4,28,878,188,466,0,172,1518,68,0,24,0,-1870,0,0,1358,0,156,0,0,2958,0
2024,4,4,29,878,166,484,0,176,1282,82,0,30,0,-1730,0,0,1344,0,140,0,0,2852,0
2024,4,4,30,878,168,508,0,168,1088,90,0,30,0,-1658,0,0,1380,0,148,0,0,2800,0
2024,4,4,31,878,168,506,0,174,876,94,0,30,0,-1688,0,0,1606,0,124,0,0,2768,0
2024,4,4,32,878,206,512,0,176,704,88,0,30,0,-1588,0,0,1700,0,122,0,0,2828,0
2024,4,4,33,878,250,498,0,176,504,92,0,28,0,-1612,0,0,1950,0,142,0,0,2906,0
2024,4,4,34,878,214,516,0,172,320,86,0,24,0,-1538,0,0,2044,0,184,0,0,2900,0
2024,4,4,35,878,208,526,0,176,168,88,0,26,0,-1692,0,0,2248,0,182,0,0,2808,0
2024,4,4,36,878,178,552,0,176,70,76,0,40,0,-1474,0,0,2116,0,224,0,0,2836,0
2024,4,4,37,878,183,564,0,176,12,60,0,350,0,-1864,0,0,2318,0,175,0,0,2852,0
2024,4,4,38,878,219,590,0,176,0,50,0,348,0,-1866,0,0,2344,0,171,0,0,2910,0
2024,4,4,39,878,193,572,0,174,0,52,0,348,0,-1882,0,0,2284,0,207,0,0,2826,0
2024,4,4,40,878,197,592,0,180,0,48,0,346,0,-1836,0,0,2210,0,185,0,0,2800,0
2024,4,4,41,878,177,552,0,182,0,44,0,346,0,-1838,0,0,2208,0,177,0,0,2726,0
2024,4,4,42,878,180,568,0,176,0,40,0,316,0,-1820,0,0,2186,0,174,0,0,2698,0
