YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,5,26,4524,2782,1969,0,296,3626,7,-1831,0,970,0,0,0,2028,173,340,0,0,14871,-13
2024,4,5,27,4523,3274,2030,0,294,3406,7,-1175,0,570,0,0,0,2109,173,338,0,0,15564,15
2024,4,5,28,4523,2748,2032,0,294,3019,6,-121,0,654,0,0,0,2073,173,337,0,0,15754,16
2024,4,5,29,4524,2344,2246,0,296,2598,4,-17,0,1290,0,0,0,2004,173,333,0,0,15827,32
2024,4,5,30,4525,2919,2264,0,296,2208,4,-157,0,1016,0,0,0,2100,173,332,0,0,15708,28
2024,4,5,31,4524,3240,2333,0,296,1875,3,0,159,494,0,0,0,2117,173,333,0,0,15580,33
2024,4,5,32,4524,3311,2389,0,296,1514,3,0,272,770,0,0,0,2115,181,335,0,0,15740,30
2024,4,5,33,4524,3332,2504,0,295,1128,2,0,332,1006,0,0,0,2116,58,336,0,0,15685,52
2024,4,5,34,4525,3594,2510,0,296,798,2,0,337,922,0,0,0,2116,4,333,0,0,15486,49
2024,4,5,35,4524,3979,2515,0,295,461,1,0,368,630,0,0,0,2117,4,328,0,0,15290,68
2024,4,5,36,4523,4215,2529,0,294,187,1,0,337,758,0,0,0,2113,3,314,0,0,15341,67
2024,4,5,37,4524,5196,2553,0,293,24,0,0,354,136,0,0,0,2114,3,308,0,0,15590,85
