YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,9,0,1332,647,0,233,0,146,0,51,988,0,0,0,2442,60,390,0,0,6288,0
2024,4,3,10,0,1390,656,0,233,0,136,0,54,968,0,0,0,2442,60,390,0,0,6329,0
2024,4,3,11,0,1368,653,0,234,0,143,0,48,1002,0,0,0,2439,59,390,0,0,6337,0
2024,4,3,12,0,1277,654,0,235,0,146,0,50,898,0,0,0,2446,59,392,0,0,6157,0
2024,4,3,13,0,1255,649,0,235,35,132,0,51,946,0,0,0,2448,59,390,0,1,6201,0
2024,4,3,14,0,1397,640,0,235,52,117,0,13,786,0,0,0,2424,58,390,0,0,6112,0
2024,4,3,15,0,1507,641,0,234,85,123,0,0,764,0,0,0,2423,56,388,0,0,6221,0
2024,4,3,16,0,1284,645,0,234,123,125,0,0,968,0,0,0,2609,54,390,0,0,6432,0
2024,4,3,17,0,1633,653,0,232,188,119,0,0,756,0,0,0,2758,52,386,0,0,6776,0
2024,4,3,18,0,1782,664,0,232,267,136,0,50,872,0,0,0,2724,52,386,0,0,7166,0
2024,4,3,19,0,1733,686,0,229,300,124,0,91,1114,0,0,0,2662,52,386,0,0,7377,0
2024,4,3,20,0,1700,685,0,229,358,126,0,87,1134,0,0,0,2659,52,386,0,0,7416,0
2024,4,3,21,0,1656,673,0,230,393,114,0,68,1092,0,0,0,2668,52,386,0,0,7332,0
2024,4,3,22,0,1684,684,0,230,430,104,0,102,1002,0,0,0,2736,52,386,0,0,7409,0
2024,4,3,23,0,1414,691,0,230,476,92,0,90,1190,0,0,0,2737,51,388,0,0,7358,0
2024,4,3,24,0,1627,692,0,230,492,78,0,108,916,0,0,0,2742,52,386,0,0,7324,0
2024,4,3,25,0,1628,679,0,232,515,66,0,85,624,0,0,0,2748,52,390,0,0,7019,0
2024,4,3,26,0,1711,683,0,231,372,65,0,13,746,0,0,0,2742,51,390,0,0,7004,0
2024,4,3,27,0,1745,706,0,230,319,58,0,24,1008,0,0,0,2739,52,384,0,0,7263,0
2024,4,3,28,0,1664,700,0,229,334,49,0,2,1292,0,0,0,2674,52,386,0,0,7383,0
2024,4,3,29,0,1429,691,0,229,298,53,0,47,1412,0,0,0,2670,52,386,0,0,7265,0
2024,4,3,30,0,1422,688,0,229,298,40,0,137,1288,0,0,0,2661,52,386,0,0,7202,0
2024,4,3,31,0,1137,690,0,229,351,27,0,117,1388,0,0,0,2733,52,388,0,0,7112,0
2024,4,3,32,0,1525,691,0,230,316,26,0,74,1200,0,0,0,2744,53,386,0,0,7245,0
2024,4,3,33,0,1517,700,0,231,254,22,0,30,1364,0,0,0,2674,54,386,0,0,7232,0
2024,4,3,34,0,1396,697,0,231,169,15,0,32,1528,0,0,0,2670,53,384,0,0,7176,0
2024,4,3,35,0,1264,688,0,232,103,10,0,45,1544,0,0,0,2655,56,386,0,0,6983,0
2024,4,3,36,0,1309,706,0,232,47,7,0,49,1476,0,0,0,2705,57,386,0,1,6975,0
2024,4,3,37,0,1323,703,0,233,10,2,0,45,1328,0,0,0,2734,60,387,0,1,6825,0
2024,4,3,38,0,1480,707,0,235,0,13,0,90,1208,0,0,0,2739,60,389,0,1,6923,0
2024,4,3,39,0,1340,709,0,234,0,31,0,147,1012,0,0,0,2747,60,387,0,1,6667,0
2024,4,3,40,0,1299,714,0,233,0,38,0,192,980,0,0,0,2716,60,389,0,1,6623,0
2024,4,3,41,0,1465,718,0,233,0,38,0,44,760,0,0,0,2744,59,393,0,1,6455,0
2024,4,3,42,0,1452,717,0,233,0,30,0,43,828,0,0,0,2744,59,391,0,1,6498,0
2024,4,3,43,0,1252,709,0,233,0,24,0,53,806,0,0,0,2714,59,389,0,1,6241,0
2024,4,3,44,0,1268,714,0,232,0,23,0,58,686,0,0,0,2718,59,391,0,1,6150,0
2024,4,3,45,0,1122,721,0,232,0,20,0,63,660,0,0,0,2656,58,390,0,1,5923,0
2024,4,3,46,0,1271,720,0,232,0,16,0,63,564,0,0,0,2488,58,390,0,1,5804,0
2024,4,3,47,0,1309,712,0,234,0,15,0,64,542,0,0,0,2391,57,390,0,0,5713,0
2024,4,3,48,0,1310,711,0,222,0,32,0,63,466,0,0,0,2383,56,390,0,0,5633,0
2024,4,4,1,0,952,664,0,214,0,49,0,63,644,0,0,0,2433,54,390,0,0,5463,0
2024,4,4,2,0,850,662,0,217,0,46,0,64,618,0,0,0,2423,52,392,0,0,5324,0
2024,4,4,3,0,954,674,0,220,0,52,0,63,504,0,0,0,2354,50,390,0,0,5260,0
2024,4,4,4,0,958,673,0,225,0,62,0,63,578,0,0,0,2292,49,390,0,0,5289,0
2024,4,4,5,0,1014,673,0,228,0,59,0,64,658,0,0,0,2340,49,392,0,0,5477,0
2024,4,4,6,0,923,670,0,233,0,58,0,63,820,0,0,0,2364,50,390,0,0,5571,0
2024,4,4,7,0,1105,672,0,235,0,51,0,64,924,0,0,0,2391,51,390,0,0,5883,0
2024,4,4,8,0,1071,675,0,237,0,48,0,64,1060,0,0,0,2461,52,390,0,0,6057,0
2024,4,4,9,0,932,682,0,237,0,39,0,63,1174,0,0,0,2521,52,390,0,0,6090,0
2024,4,4,10,0,926,682,0,238,0,29,0,64,1230,0,0,0,2539,52,390,0,0,6150,0
2024,4,4,11,0,981,681,0,238,0,22,0,63,1220,0,0,0,2463,52,392,0,0,6113,0
2024,4,4,12,0,916,680,0,240,0,20,0,63,1420,0,0,0,2245,51,390,0,0,6026,0
2024,4,4,13,0,916,701,0,241,67,16,0,64,1460,0,0,0,2118,51,390,0,0,6024,0
2024,4,4,14,0,852,694,0,241,241,20,0,63,1320,0,0,0,2079,51,388,0,1,5950,0
2024,4,4,15,0,638,672,0,239,544,27,0,64,1272,0,0,0,2010,50,380,0,1,5896,0
2024,4,4,16,0,596,666,0,239,747,30,0,63,1116,0,0,0,1929,50,358,0,0,5794,0
2024,4,4,17,0,685,700,0,235,1154,32,0,63,876,0,0,0,1840,51,300,0,0,5936,0
2024,4,4,18,0,725,697,0,233,1776,30,0,63,700,0,0,0,1765,51,267,0,0,6307,0
2024,4,4,19,0,818,714,0,220,2125,28,0,63,430,0,0,0,1741,51,261,0,0,6452,0
2024,4,4,20,0,666,712,0,201,2352,41,0,63,298,0,0,0,1713,51,259,0,0,6357,0
2024,4,4,21,0,747,699,0,184,2552,35,0,64,0,-24,0,0,1666,51,261,0,0,6234,0
2024,4,4,22,0,778,703,0,177,2701,36,0,63,20,0,0,0,1511,51,263,0,0,6304,0
2024,4,4,23,0,869,705,0,176,2683,28,0,64,0,-4,0,0,1521,51,259,0,0,6352,0
2024,4,4,24,0,818,715,0,177,2666,29,0,69,0,-68,0,0,1489,51,261,0,0,6209,0
2024,4,4,25,0,903,700,0,176,2610,30,0,64,0,-362,0,0,1463,51,263,0,0,5896,0
2024,4,4,26,0,960,698,0,175,2478,27,0,63,0,-320,0,0,1497,50,259,0,0,5887,0
2024,4,4,27,0,1162,697,0,175,2333,29,0,63,0,-32,0,0,1561,50,261,0,0,6301,0
2024,4,4,28,0,1243,679,0,176,2072,29,0,176,0,-12,0,0,1755,50,261,0,0,6429,0
2024,4,4,29,0,1315,678,0,175,1779,29,0,143,52,0,0,0,1887,50,259,0,0,6366,0
2024,4,4,30,0,1301,680,0,176,1568,38,0,133,96,0,0,0,1949,52,263,0,0,6255,0
2024,4,4,31,0,1323,679,0,189,1358,51,0,53,290,0,0,0,1981,53,295,0,0,6272,0
2024,4,4,32,0,1441,679,0,208,994,58,0,152,240,0,0,0,2161,56,332,0,0,6322,0
2024,4,4,33,0,1179,696,0,226,730,67,-101,0,676,0,0,0,2429,58,364,0,0,6324,0
2024,4,4,34,0,1243,696,0,234,573,69,-2,0,540,0,0,0,2517,58,382,0,1,6312,0
2024,4,4,35,0,1087,695,0,237,398,66,0,44,568,0,0,0,2513,58,390,0,1,6056,0
2024,4,4,36,0,1242,696,0,238,216,49,0,43,674,0,0,0,2442,59,391,0,1,6050,0
2024,4,4,37,0,1217,695,0,239,56,43,0,43,892,0,0,0,2516,59,402,0,1,6163,0
2024,4,4,38,0,1307,700,0,240,0,39,0,131,794,0,0,0,2741,59,394,0,1,6406,0
2024,4,4,39,0,1260,708,0,239,0,43,0,166,714,0,0,0,2756,60,394,0,1,6340,0
2024,4,4,40,0,1219,710,0,238,0,42,0,85,762,0,0,0,2762,59,396,0,1,6274,0
2024,4,4,41,0,1242,706,0,239,0,43,0,43,678,0,0,0,2751,59,396,0,1,6158,0
2024,4,4,42,0,1311,709,0,239,0,32,0,43,572,0,0,0,2748,59,398,0,1,6113,0
2024,4,4,43,0,1115,702,0,239,0,36,0,43,656,0,0,0,2715,59,395,0,1,5960,0
2024,4,4,44,0,967,705,0,238,0,32,0,43,678,0,0,0,2739,58,393,0,1,5855,0
2024,4,4,45,0,1149,699,0,238,0,38,0,43,416,0,0,0,2752,58,390,0,0,5782,0
2024,4,4,46,0,977,700,0,238,0,41,0,43,442,0,0,0,2772,57,390,0,0,5660,0
2024,4,4,47,0,998,711,0,239,0,50,0,43,376,0,0,0,2729,56,390,0,0,5592,0
2024,4,4,48,0,876,706,0,240,0,41,0,43,548,0,0,0,2508,56,390,0,0,5407,0
2024,4,5,1,0,747,731,0,237,0,30,0,43,802,0,0,0,2331,56,390,0,0,5368,0
2024,4,5,2,0,710,728,0,237,0,28,0,43,862,0,0,0,2214,56,390,0,0,5268,0
2024,4,5,3,0,649,731,0,237,0,27,0,43,942,0,0,0,2176,57,390,0,0,5252,0
2024,4,5,4,0,747,731,0,237,0,39,0,43,918,0,0,0,2191,57,388,0,0,5351,0
2024,4,5,5,0,744,721,0,237,0,38,0,43,976,0,0,0,2282,58,390,0,0,5490,0
2024,4,5,6,0,709,713,0,237,0,33,0,43,1120,0,0,0,2391,59,390,0,0,5695,0
2024,4,5,7,0,784,713,0,237,0,28,0,43,1204,0,0,0,2511,60,390,0,0,5969,0
2024,4,5,8,0,649,709,0,237,0,24,0,43,1494,0,0,0,2491,61,390,0,0,6098,0
2024,4,5,9,0,690,714,0,237,0,31,0,43,1578,0,0,0,2427,60,390,0,0,6170,0
2024,4,5,10,0,810,713,0,236,0,42,0,43,1626,0,0,0,2313,61,390,0,0,6235,0
2024,4,5,11,0,740,727,0,237,0,37,0,105,1566,0,0,0,2380,61,390,0,0,6241,0
2024,4,5,12,0,683,721,0,237,0,44,0,43,1788,0,0,0,2256,60,390,0,0,6224,0
2024,4,5,13,0,858,714,0,232,94,55,-115,0,1792,0,0,0,2074,60,388,0,0,6152,0
2024,4,5,14,0,773,699,0,225,339,58,0,37,1492,0,0,0,1930,60,390,0,0,6003,0
2024,4,5,15,0,925,699,0,217,721,47,0,43,912,0,0,0,1820,59,388,0,0,5833,0
2024,4,5,16,0,827,699,0,213,1285,43,0,43,516,0,0,0,1690,59,378,0,0,5754,0
2024,4,5,17,0,1036,713,0,210,1884,37,0,43,0,-16,0,0,1541,56,358,0,0,5861,0
2024,4,5,18,0,1276,715,0,199,2492,32,0,218,0,-636,0,0,1536,53,302,0,0,6186,0
2024,4,5,19,0,832,702,0,179,2998,33,0,55,0,-368,0,0,1460,50,263,0,0,6204,0
2024,4,5,20,0,658,708,0,159,3298,30,0,43,0,-496,0,0,1395,49,261,0,0,6105,0
2024,4,5,21,0,551,696,0,149,3517,32,0,28,0,-514,0,0,1291,49,259,0,0,6058,0
2024,4,5,22,0,601,693,0,142,3696,37,-308,0,0,-442,0,0,1229,48,261,0,0,5957,0
2024,4,5,23,0,615,688,0,142,3781,44,-314,0,0,-572,0,0,1270,48,261,0,0,5962,0
2024,4,5,24,0,702,679,0,146,3780,53,-314,0,0,-884,0,0,1392,48,261,0,0,5864,0
2024,4,5,25,0,709,664,0,141,3734,53,-312,0,0,-1194,0,0,1433,48,261,0,0,5537,0
2024,4,5,26,0,664,671,0,132,3521,55,-312,0,0,-1036,0,0,1449,48,265,0,0,5457,0
2024,4,5,27,0,795,685,0,131,3221,47,-137,0,0,-640,0,0,1422,48,259,0,0,5830,0
2024,4,5,28,0,688,693,0,131,2959,41,-40,0,0,-400,0,0,1445,48,261,0,0,5826,0
2024,4,5,29,0,890,708,0,131,2774,44,0,236,0,-976,0,0,1597,48,263,0,0,5715,0
2024,4,5,30,0,882,712,0,131,2682,48,0,0,0,-754,0,0,1666,48,259,0,0,5673,0
2024,4,5,31,0,760,685,0,142,2510,48,-226,0,0,-292,0,0,1590,49,261,0,0,5526,0
2024,4,5,32,0,837,689,0,162,2295,41,-310,0,0,-216,0,0,1751,49,302,0,0,5599,0
2024,4,5,33,0,778,683,0,179,2010,35,-109,0,0,-176,0,0,1873,51,345,0,0,5669,0
2024,4,5,34,0,859,698,0,188,1573,32,0,0,0,-112,0,0,2153,54,372,0,0,5816,0
2024,4,5,35,0,993,705,0,190,1047,22,0,0,12,0,0,0,2487,57,387,0,0,5901,0
2024,4,5,36,0,1436,706,0,191,464,15,0,149,0,-56,0,0,2731,57,393,0,1,6087,0
2024,4,5,37,0,1378,707,0,193,90,14,0,162,418,0,0,0,2759,58,394,0,1,6172,0
2024,4,5,38,0,1516,706,0,194,0,9,0,204,438,0,0,0,2786,59,396,0,1,6308,0
2024,4,5,39,0,1458,688,0,193,0,9,0,173,528,0,0,0,2770,59,394,0,1,6273,0
2024,4,5,40,0,1332,699,0,192,0,7,0,154,534,0,0,0,2775,60,396,0,1,6149,0
2024,4,5,41,0,1230,712,0,192,0,10,0,156,492,0,0,0,2787,60,396,0,1,6036,0
2024,4,5,42,0,1412,715,0,192,0,15,0,180,336,0,0,0,2777,59,396,0,1,6083,0
2024,4,5,43,0,1359,701,0,193,0,14,0,196,240,0,0,0,2754,59,393,0,1,5908,0
2024,4,5,44,0,1360,693,0,192,0,12,0,184,174,0,0,0,2741,58,395,0,1,5810,0
2024,4,5,45,0,1382,693,0,193,0,11,0,188,240,0,0,0,2751,58,388,0,1,5904,0
2024,4,5,46,0,1144,677,0,192,0,6,0,111,580,0,0,0,2685,58,390,0,1,5843,0
2024,4,5,47,0,1091,647,0,193,0,6,0,44,800,0,0,0,2508,57,390,0,1,5736,0
2024,4,5,48,0,1026,645,0,193,0,3,0,17,826,0,0,0,2413,57,390,0,0,5571,0
2024,4,6,1,0,976,647,0,192,0,3,-2,0,764,0,0,0,2444,58,388,0,0,5469,0
2024,4,6,2,0,743,663,0,192,0,3,-62,0,932,0,0,0,2387,58,390,0,0,5307,0
2024,4,6,3,0,1119,680,0,192,0,10,0,0,504,0,0,0,2417,58,388,0,0,5367,0
2024,4,6,4,0,1158,680,0,192,0,5,0,26,548,0,0,0,2413,58,390,0,0,5470,0
2024,4,6,5,0,1167,692,0,192,0,4,0,34,580,0,0,0,2433,59,388,0,0,5549,0
2024,4,6,6,0,1169,704,0,191,0,2,0,54,738,0,0,0,2514,60,390,0,0,5821,0
2024,4,6,7,0,1183,713,0,192,0,1,0,133,680,0,0,0,2686,61,390,0,0,6038,0
