YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,4,17,0,14542,1752,0,393,2196,50,0,224,3760,0,0,0,5514,54,737,0,0,29495,274
2024,4,4,18,0,13598,1762,0,392,3889,56,0,94,3747,0,0,0,5515,54,749,0,0,30143,288
2024,4,4,19,0,12699,1768,0,392,6424,52,0,0,2719,0,0,0,5498,54,745,0,0,30632,281
2024,4,4,20,0,11763,1768,0,393,8775,57,0,0,2425,0,0,0,5494,54,765,0,0,31789,296
2024,4,4,21,0,10970,1774,0,391,9759,66,-205,0,3232,0,0,0,5270,54,913,0,0,32510,286
2024,4,4,22,0,11211,1762,0,392,9679,63,-608,0,3267,0,0,0,5238,54,995,0,0,32351,297
2024,4,4,23,0,11412,1753,0,391,9745,64,-1151,0,3320,0,0,0,5237,54,950,0,0,32076,299
2024,4,4,24,0,12349,1733,0,391,9446,70,-1282,0,2911,0,0,0,5239,54,972,0,0,32183,299
2024,4,4,25,0,11327,1662,0,390,8523,71,-1482,0,3554,0,0,0,5239,54,988,0,0,30628,301
2024,4,4,26,0,11344,1662,0,390,8181,63,-1726,0,3527,0,0,0,5238,53,1023,0,0,30062,306
2024,4,4,27,0,13136,1638,0,388,7667,69,-1908,0,3258,0,0,0,5238,53,1064,0,0,30908,306
2024,4,4,28,0,13332,1591,0,388,7007,76,-1886,0,3518,0,0,0,5244,54,1076,0,0,30706,306
2024,4,4,29,0,12803,1604,0,388,6411,75,-784,0,3455,0,0,0,5412,54,1071,0,0,30795,307
2024,4,4,30,0,13108,1608,0,387,5488,74,-151,0,3502,0,0,0,5418,54,1092,0,0,30888,309
2024,4,4,31,0,13574,1704,0,388,4265,79,0,85,3364,0,0,0,5488,54,1067,0,0,30374,306
2024,4,4,32,0,15792,1743,0,388,3200,82,0,350,2145,0,0,0,5515,54,1057,0,0,30628,300
2024,4,4,33,0,16167,1904,0,389,2222,79,0,556,2312,0,0,0,5513,54,1045,0,0,30543,301
2024,4,4,34,0,17168,1919,0,390,1432,86,0,1169,1581,0,0,0,5512,54,1044,0,0,30645,290
2024,4,4,35,0,17561,1950,0,394,700,92,0,1752,1418,0,0,0,5535,54,1033,0,0,30782,293
2024,4,4,36,0,17992,1960,0,394,166,98,0,2558,1123,0,0,0,5611,54,1027,0,0,31266,282
2024,4,4,37,0,17685,1948,0,396,1,106,0,2644,1958,0,0,0,5653,54,1077,0,0,31816,294
2024,4,4,38,0,17159,1946,0,397,0,110,0,2887,2265,0,0,0,5658,53,1107,0,0,31876,293
2024,4,4,39,0,18094,1962,0,398,0,111,0,2223,1544,0,0,0,5660,54,1090,0,0,31425,289
2024,4,4,40,0,17937,1960,0,398,0,105,0,1538,1926,0,0,0,5588,52,1044,0,0,30847,298
2024,4,4,41,0,17791,1895,0,398,0,100,0,1011,2150,0,0,0,5559,52,1000,0,0,30254,298
2024,4,4,42,0,17345,1796,0,398,0,105,0,886,2360,0,0,0,5560,53,1030,0,0,29837,305
2024,4,4,43,0,16970,1773,0,399,0,104,0,512,2335,0,0,0,5559,54,1047,0,0,29052,300
2024,4,4,44,0,16237,1771,0,398,0,98,0,372,2433,0,0,0,5559,54,1039,0,0,28272,311
2024,4,4,45,0,16195,1747,0,398,0,84,0,173,2326,0,0,0,5562,53,981,0,0,27828,309
2024,4,4,46,0,15488,1744,0,398,0,89,0,0,2368,0,0,0,5556,53,949,0,0,26965,320
